,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
81,A002600,¡∂»Ô,20210503,11,-41,-48
82,A002600,¡∂»Ô,20210430,86,-41,-50
83,A002600,¡∂»Ô,20210429,77,-41,-41
84,A002600,¡∂»Ô,20210428,78,-41,-42
85,A002600,¡∂»Ô,20210427,70,-41,-34
86,A002600,¡∂»Ô,20210426,66,-38,-34
87,A002600,¡∂»Ô,20210423,45,-38,-13
88,A002600,¡∂»Ô,20210422,45,-38,-13
89,A002600,¡∂»Ô,20210421,44,-38,-11
90,A002600,¡∂»Ô,20210420,45,-38,-11
91,A002600,¡∂»Ô,20210419,46,-38,-11
92,A002600,¡∂»Ô,20210416,45,-38,-10
93,A002600,¡∂»Ô,20210415,44,-38,-9
94,A002600,¡∂»Ô,20210414,39,-38,-4
95,A002600,¡∂»Ô,20210413,39,-38,-4
96,A002600,¡∂»Ô,20210412,39,-38,-4
97,A002600,¡∂»Ô,20210409,37,-38,-2
98,A002600,¡∂»Ô,20210408,37,-38,-2
99,A002600,¡∂»Ô,20210407,37,-38,-2
100,A002600,¡∂»Ô,20210406,37,-38,-2
101,A002600,¡∂»Ô,20210405,37,-38,-2
102,A002600,¡∂»Ô,20210402,-2,0,-1
103,A002600,¡∂»Ô,20210401,-2,0,-1
104,A002600,¡∂»Ô,20210331,-2,0,-1
105,A002600,¡∂»Ô,20210330,-3,0,0
106,A002600,¡∂»Ô,20210329,-3,0,0
107,A002600,¡∂»Ô,20210326,0,0,0
108,A002600,¡∂»Ô,20210325,0,0,0
109,A002600,¡∂»Ô,20210324,0,0,0
110,A002600,¡∂»Ô,20210323,1,0,-1
111,A002600,¡∂»Ô,20210322,2,0,-2
112,A002600,¡∂»Ô,20210319,1,0,-1
113,A002600,¡∂»Ô,20210318,1,0,-1
114,A002600,¡∂»Ô,20210317,0,0,0
115,A002600,¡∂»Ô,20210316,0,0,0
116,A002600,¡∂»Ô,20210315,0,0,0
117,A002600,¡∂»Ô,20210312,-1,0,1
118,A002600,¡∂»Ô,20210311,-1,0,1
