,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,ฐณภฮ ผ๘ธลผ๖,ฟÜฑนภฮ ผ๘ธลผ๖,ฑโฐü ผ๘ธลผ๖
87,A144510,ณ์ฝสภฺทฆผฟ,20210423,-616899,111940,490583
88,A144510,ณ์ฝสภฺทฆผฟ,20210422,-627424,127638,485628
89,A144510,ณ์ฝสภฺทฆผฟ,20210421,-595022,113406,469635
90,A144510,ณ์ฝสภฺทฆผฟ,20210420,-606269,125670,465736
91,A144510,ณ์ฝสภฺทฆผฟ,20210419,-611833,153506,443937
92,A144510,ณ์ฝสภฺทฆผฟ,20210416,-489805,95899,379865
93,A144510,ณ์ฝสภฺทฆผฟ,20210415,-498793,113469,371325
94,A144510,ณ์ฝสภฺทฆผฟ,20210414,-478208,126469,340698
95,A144510,ณ์ฝสภฺทฆผฟ,20210413,-415931,102949,303737
96,A144510,ณ์ฝสภฺทฆผฟ,20210412,-405839,131023,265087
97,A144510,ณ์ฝสภฺทฆผฟ,20210409,-272850,69788,204809
98,A144510,ณ์ฝสภฺทฆผฟ,20210408,-277505,97905,180158
99,A144510,ณ์ฝสภฺทฆผฟ,20210407,-279329,108919,169926
100,A144510,ณ์ฝสภฺทฆผฟ,20210406,-281844,112585,169434
101,A144510,ณ์ฝสภฺทฆผฟ,20210405,-269704,101213,168249
102,A144510,ณ์ฝสภฺทฆผฟ,20210402,-281480,86488,196435
103,A144510,ณ์ฝสภฺทฆผฟ,20210401,-299558,93205,207917
104,A144510,ณ์ฝสภฺทฆผฟ,20210331,-270761,77833,194331
105,A144510,ณ์ฝสภฺทฆผฟ,20210330,-276325,77117,200350
106,A144510,ณ์ฝสภฺทฆผฟ,20210329,-279038,88124,191930
107,A144510,ณ์ฝสภฺทฆผฟ,20210326,-278037,91343,187401
108,A144510,ณ์ฝสภฺทฆผฟ,20210325,-265030,83536,182099
109,A144510,ณ์ฝสภฺทฆผฟ,20210324,-278008,82450,196736
110,A144510,ณ์ฝสภฺทฆผฟ,20210323,-264079,70852,192996
111,A144510,ณ์ฝสภฺทฆผฟ,20210322,-255795,83827,171188
112,A144510,ณ์ฝสภฺทฆผฟ,20210319,-285823,121610,160722
113,A144510,ณ์ฝสภฺทฆผฟ,20210318,-192032,62216,127490
114,A144510,ณ์ฝสภฺทฆผฟ,20210317,-172912,41123,129741
115,A144510,ณ์ฝสภฺทฆผฟ,20210316,-105444,36960,66916
116,A144510,ณ์ฝสภฺทฆผฟ,20210315,-69204,32882,36446
117,A144510,ณ์ฝสภฺทฆผฟ,20210312,-64660,37925,26991
118,A144510,ณ์ฝสภฺทฆผฟ,20210311,-43097,31691,10460
