,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
42,A001470,ªÔ∫Œ≈‰∞«,20210629,525848,1825715,-10910
43,A001470,ªÔ∫Œ≈‰∞«,20210628,432633,1909339,-10825
44,A001470,ªÔ∫Œ≈‰∞«,20210625,918860,1402959,-10763
45,A001470,ªÔ∫Œ≈‰∞«,20210624,935041,1374636,-9422
46,A001470,ªÔ∫Œ≈‰∞«,20210623,950424,1361439,-12018
47,A001470,ªÔ∫Œ≈‰∞«,20210622,920003,1393263,-749
48,A001470,ªÔ∫Œ≈‰∞«,20210621,893272,1415296,8968
49,A001470,ªÔ∫Œ≈‰∞«,20210618,860529,1430089,18789
50,A001470,ªÔ∫Œ≈‰∞«,20210617,796293,1509898,16749
51,A001470,ªÔ∫Œ≈‰∞«,20210616,745892,1554141,17153
52,A001470,ªÔ∫Œ≈‰∞«,20210615,448609,1777111,82569
53,A001470,ªÔ∫Œ≈‰∞«,20210614,599780,1429743,-13072
54,A001470,ªÔ∫Œ≈‰∞«,20210611,571932,1418754,-17882
55,A001470,ªÔ∫Œ≈‰∞«,20210610,565828,1422230,-15864
56,A001470,ªÔ∫Œ≈‰∞«,20210609,510325,1498362,-25312
57,A001470,ªÔ∫Œ≈‰∞«,20210608,474320,1463441,-31585
58,A001470,ªÔ∫Œ≈‰∞«,20210607,638755,1427146,-33428
59,A001470,ªÔ∫Œ≈‰∞«,20210604,555700,1506436,-21996
60,A001470,ªÔ∫Œ≈‰∞«,20210603,572207,1457219,-27793
61,A001470,ªÔ∫Œ≈‰∞«,20210602,131314,1886715,-25237
62,A001470,ªÔ∫Œ≈‰∞«,20210601,434295,1531058,-74846
63,A001470,ªÔ∫Œ≈‰∞«,20210531,159199,1853104,-81564
64,A001470,ªÔ∫Œ≈‰∞«,20210528,530870,1486285,-81800
65,A001470,ªÔ∫Œ≈‰∞«,20210527,577962,1439670,-81669
66,A001470,ªÔ∫Œ≈‰∞«,20210526,586626,1430468,-81363
67,A001470,ªÔ∫Œ≈‰∞«,20210525,554853,1474491,-81695
68,A001470,ªÔ∫Œ≈‰∞«,20210524,602982,1422795,-77198
69,A001470,ªÔ∫Œ≈‰∞«,20210521,484508,1545864,-77627
70,A001470,ªÔ∫Œ≈‰∞«,20210520,553532,1469966,-69158
71,A001470,ªÔ∫Œ≈‰∞«,20210518,566231,1469202,-78428
72,A001470,ªÔ∫Œ≈‰∞«,20210517,494700,1513490,-55959
73,A001470,ªÔ∫Œ≈‰∞«,20210514,531019,1483174,-65936
74,A001470,ªÔ∫Œ≈‰∞«,20210513,428917,1588374,-67777
75,A001470,ªÔ∫Œ≈‰∞«,20210512,409823,1603448,-68793
76,A001470,ªÔ∫Œ≈‰∞«,20210511,334485,1669953,-56342
77,A001470,ªÔ∫Œ≈‰∞«,20210510,296477,1715137,-65030
78,A001470,ªÔ∫Œ≈‰∞«,20210507,-134371,2069868,-69163
79,A001470,ªÔ∫Œ≈‰∞«,20210506,460518,1419067,-78605
80,A001470,ªÔ∫Œ≈‰∞«,20210504,548941,1316167,-69769
81,A001470,ªÔ∫Œ≈‰∞«,20210503,532349,1332521,-69083
82,A001470,ªÔ∫Œ≈‰∞«,20210430,571525,1302865,-70144
83,A001470,ªÔ∫Œ≈‰∞«,20210429,583138,1309838,-70400
84,A001470,ªÔ∫Œ≈‰∞«,20210428,528683,1354481,-72155
85,A001470,ªÔ∫Œ≈‰∞«,20210427,523064,1363235,-71998
86,A001470,ªÔ∫Œ≈‰∞«,20210426,214002,1627732,-67991
87,A001470,ªÔ∫Œ≈‰∞«,20210423,434983,1379232,-67933
88,A001470,ªÔ∫Œ≈‰∞«,20210422,574455,1258964,-72069
89,A001470,ªÔ∫Œ≈‰∞«,20210421,245647,1369736,-67222
90,A001470,ªÔ∫Œ≈‰∞«,20210420,234101,1380090,-67494
91,A001470,ªÔ∫Œ≈‰∞«,20210419,305980,1314790,-63402
92,A001470,ªÔ∫Œ≈‰∞«,20210416,284886,1347757,-62711
93,A001470,ªÔ∫Œ≈‰∞«,20210415,-283872,1374531,-62999
94,A001470,ªÔ∫Œ≈‰∞«,20210414,-432297,1507412,-44842
95,A001470,ªÔ∫Œ≈‰∞«,20210413,-304749,1379382,-44194
96,A001470,ªÔ∫Œ≈‰∞«,20210412,-442430,1518213,-43854
97,A001470,ªÔ∫Œ≈‰∞«,20210409,-507899,1588929,-48087
98,A001470,ªÔ∫Œ≈‰∞«,20210408,-622796,1500379,-54865
99,A001470,ªÔ∫Œ≈‰∞«,20210407,-501314,1383070,-54686
100,A001470,ªÔ∫Œ≈‰∞«,20210406,-650330,1549277,-58610
101,A001470,ªÔ∫Œ≈‰∞«,20210405,-855609,1548441,-54224
102,A001470,ªÔ∫Œ≈‰∞«,20210402,-759663,1494855,-53637
103,A001470,ªÔ∫Œ≈‰∞«,20210401,-622042,1339986,10756
104,A001470,ªÔ∫Œ≈‰∞«,20210331,-675745,1347660,30207
105,A001470,ªÔ∫Œ≈‰∞«,20210330,-1105121,1528556,31306
106,A001470,ªÔ∫Œ≈‰∞«,20210329,-1081957,1497307,31956
107,A001470,ªÔ∫Œ≈‰∞«,20210326,-1061646,1398469,20702
108,A001470,ªÔ∫Œ≈‰∞«,20210325,-1107500,1420550,24109
109,A001470,ªÔ∫Œ≈‰∞«,20210324,-1069704,1370483,35211
110,A001470,ªÔ∫Œ≈‰∞«,20210323,-1196404,1494455,42287
111,A001470,ªÔ∫Œ≈‰∞«,20210322,-1006943,1317639,27086
112,A001470,ªÔ∫Œ≈‰∞«,20210319,-1351099,1649247,42719
113,A001470,ªÔ∫Œ≈‰∞«,20210318,-884342,1251007,-17646
114,A001470,ªÔ∫Œ≈‰∞«,20210317,-472604,865753,-35689
115,A001470,ªÔ∫Œ≈‰∞«,20210316,-535,366281,-35414
116,A001470,ªÔ∫Œ≈‰∞«,20210315,281299,63984,-17309
117,A001470,ªÔ∫Œ≈‰∞«,20210312,222964,23183,-19750
118,A001470,ªÔ∫Œ≈‰∞«,20210311,151949,96716,-16272
