,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
88,A001260,≥≤±§≈‰∞«,20210422,-51909,51551,592
89,A001260,≥≤±§≈‰∞«,20210421,-26727,25193,800
90,A001260,≥≤±§≈‰∞«,20210420,-37134,36250,801
91,A001260,≥≤±§≈‰∞«,20210419,-28318,27475,806
92,A001260,≥≤±§≈‰∞«,20210416,-35901,34565,1800
93,A001260,≥≤±§≈‰∞«,20210415,-26969,25563,1851
94,A001260,≥≤±§≈‰∞«,20210414,-23574,22133,1988
95,A001260,≥≤±§≈‰∞«,20210413,-40651,38347,2018
96,A001260,≥≤±§≈‰∞«,20210412,-38911,35792,2453
97,A001260,≥≤±§≈‰∞«,20210409,-37501,31866,4056
98,A001260,≥≤±§≈‰∞«,20210408,-63812,58649,3329
99,A001260,≥≤±§≈‰∞«,20210407,-58000,52813,3344
100,A001260,≥≤±§≈‰∞«,20210406,-67672,62515,3360
101,A001260,≥≤±§≈‰∞«,20210405,-52122,47497,3374
102,A001260,≥≤±§≈‰∞«,20210402,-29434,23774,3409
103,A001260,≥≤±§≈‰∞«,20210401,-41113,20322,18997
104,A001260,≥≤±§≈‰∞«,20210331,-40947,20640,19013
105,A001260,≥≤±§≈‰∞«,20210330,-23035,2633,19048
106,A001260,≥≤±§≈‰∞«,20210329,-26547,6175,19038
107,A001260,≥≤±§≈‰∞«,20210326,-27199,6854,19027
108,A001260,≥≤±§≈‰∞«,20210325,-26079,7480,17288
109,A001260,≥≤±§≈‰∞«,20210324,-25076,6497,17844
110,A001260,≥≤±§≈‰∞«,20210323,-38016,19438,17840
111,A001260,≥≤±§≈‰∞«,20210322,-34474,19908,13818
112,A001260,≥≤±§≈‰∞«,20210319,-31055,21237,9210
113,A001260,≥≤±§≈‰∞«,20210318,-23507,17325,5584
114,A001260,≥≤±§≈‰∞«,20210317,-22213,19756,1809
115,A001260,≥≤±§≈‰∞«,20210316,-20925,19834,446
116,A001260,≥≤±§≈‰∞«,20210315,-18329,17233,451
117,A001260,≥≤±§≈‰∞«,20210312,-19816,18786,470
118,A001260,≥≤±§≈‰∞«,20210311,-13274,12141,473
