,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
45,A010960,ªÔ»£∞≥πﬂ,20210624,253535,-492420,-42843
46,A010960,ªÔ»£∞≥πﬂ,20210623,345067,-583744,-30692
47,A010960,ªÔ»£∞≥πﬂ,20210622,301320,-552672,-18083
48,A010960,ªÔ»£∞≥πﬂ,20210621,317056,-586288,-405
49,A010960,ªÔ»£∞≥πﬂ,20210618,318901,-591353,-380
50,A010960,ªÔ»£∞≥πﬂ,20210617,323775,-590009,-8260
51,A010960,ªÔ»£∞≥πﬂ,20210616,315956,-587849,-2196
52,A010960,ªÔ»£∞≥πﬂ,20210615,294367,-567660,-237
53,A010960,ªÔ»£∞≥πﬂ,20210614,296989,-569642,-508
54,A010960,ªÔ»£∞≥πﬂ,20210611,308176,-580438,-264
55,A010960,ªÔ»£∞≥πﬂ,20210610,287774,-558198,-247
56,A010960,ªÔ»£∞≥πﬂ,20210609,335947,-615318,-737
57,A010960,ªÔ»£∞≥πﬂ,20210608,348045,-626339,-838
58,A010960,ªÔ»£∞≥πﬂ,20210607,366025,-622386,-1162
59,A010960,ªÔ»£∞≥πﬂ,20210604,359073,-629834,2862
60,A010960,ªÔ»£∞≥πﬂ,20210603,339069,-614730,2797
61,A010960,ªÔ»£∞≥πﬂ,20210602,278135,-553210,4070
62,A010960,ªÔ»£∞≥πﬂ,20210601,175851,-469111,2894
63,A010960,ªÔ»£∞≥πﬂ,20210531,156178,-456556,-12712
64,A010960,ªÔ»£∞≥πﬂ,20210528,191565,-491876,-12729
65,A010960,ªÔ»£∞≥πﬂ,20210527,127847,-425006,-12717
66,A010960,ªÔ»£∞≥πﬂ,20210526,140965,-433468,-12711
67,A010960,ªÔ»£∞≥πﬂ,20210525,-23036,-288342,-12773
68,A010960,ªÔ»£∞≥πﬂ,20210524,-44245,-266910,-12765
69,A010960,ªÔ»£∞≥πﬂ,20210521,58121,-359277,-12764
70,A010960,ªÔ»£∞≥πﬂ,20210520,17137,-317979,-12864
71,A010960,ªÔ»£∞≥πﬂ,20210518,22585,-323278,-12913
72,A010960,ªÔ»£∞≥πﬂ,20210517,70799,-361432,-12925
73,A010960,ªÔ»£∞≥πﬂ,20210514,-4202,-275052,-11870
74,A010960,ªÔ»£∞≥πﬂ,20210513,-145724,-154211,-9970
75,A010960,ªÔ»£∞≥πﬂ,20210512,-127211,-166267,-11235
76,A010960,ªÔ»£∞≥πﬂ,20210511,-131301,-163537,-11224
77,A010960,ªÔ»£∞≥πﬂ,20210510,-103506,-248984,54089
78,A010960,ªÔ»£∞≥πﬂ,20210507,-61001,-123549,-10500
79,A010960,ªÔ»£∞≥πﬂ,20210506,-111561,122627,-8429
80,A010960,ªÔ»£∞≥πﬂ,20210504,-82092,93005,-8537
81,A010960,ªÔ»£∞≥πﬂ,20210503,-99723,113071,-8608
82,A010960,ªÔ»£∞≥πﬂ,20210430,-101260,116049,-9673
83,A010960,ªÔ»£∞≥πﬂ,20210429,-86300,105208,-9770
84,A010960,ªÔ»£∞≥πﬂ,20210428,-84034,102591,-10012
85,A010960,ªÔ»£∞≥πﬂ,20210427,-106362,123568,-10022
86,A010960,ªÔ»£∞≥πﬂ,20210426,-65142,80878,-10022
87,A010960,ªÔ»£∞≥πﬂ,20210423,-60125,82367,-9997
88,A010960,ªÔ»£∞≥πﬂ,20210422,-81020,103046,-9981
89,A010960,ªÔ»£∞≥πﬂ,20210421,-75650,97781,-8946
90,A010960,ªÔ»£∞≥πﬂ,20210420,-90931,114629,-8960
91,A010960,ªÔ»£∞≥πﬂ,20210419,-80301,102843,-9418
92,A010960,ªÔ»£∞≥πﬂ,20210416,-84487,106676,-9330
93,A010960,ªÔ»£∞≥πﬂ,20210415,-52133,74656,-9550
94,A010960,ªÔ»£∞≥πﬂ,20210414,-71673,93625,-9689
95,A010960,ªÔ»£∞≥πﬂ,20210413,-77935,97410,-10063
96,A010960,ªÔ»£∞≥πﬂ,20210412,-90919,109797,-10327
97,A010960,ªÔ»£∞≥πﬂ,20210409,-139469,132914,-6386
98,A010960,ªÔ»£∞≥πﬂ,20210408,-123916,120256,-6371
99,A010960,ªÔ»£∞≥πﬂ,20210407,-113602,110603,-6313
100,A010960,ªÔ»£∞≥πﬂ,20210406,-108044,114944,-14444
101,A010960,ªÔ»£∞≥πﬂ,20210405,-105706,113049,-14569
102,A010960,ªÔ»£∞≥πﬂ,20210402,-88047,94832,-14480
103,A010960,ªÔ»£∞≥πﬂ,20210401,-89213,96234,-13983
104,A010960,ªÔ»£∞≥πﬂ,20210331,-147696,147121,-13882
105,A010960,ªÔ»£∞≥πﬂ,20210330,11711,469,-13721
106,A010960,ªÔ»£∞≥πﬂ,20210329,-4581,16975,-13698
107,A010960,ªÔ»£∞≥πﬂ,20210326,18762,-6649,-13669
108,A010960,ªÔ»£∞≥πﬂ,20210325,24843,-15840,-10392
109,A010960,ªÔ»£∞≥πﬂ,20210324,-2812,9836,-8393
110,A010960,ªÔ»£∞≥πﬂ,20210323,7919,265,-9501
111,A010960,ªÔ»£∞≥πﬂ,20210322,4544,6734,-12705
112,A010960,ªÔ»£∞≥πﬂ,20210319,5531,5228,-12345
113,A010960,ªÔ»£∞≥πﬂ,20210318,18529,-6094,-12321
114,A010960,ªÔ»£∞≥πﬂ,20210317,5730,6669,-12275
115,A010960,ªÔ»£∞≥πﬂ,20210316,20710,-9348,-11068
116,A010960,ªÔ»£∞≥πﬂ,20210315,15462,-3973,-11050
117,A010960,ªÔ»£∞≥πﬂ,20210312,42589,-30300,-12093
118,A010960,ªÔ»£∞≥πﬂ,20210311,25520,-25258,-63
