,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
90,A215000,∞Ò«¡¡∏,20210420,-198973,53591,155068
91,A215000,∞Ò«¡¡∏,20210419,-219761,54360,174268
92,A215000,∞Ò«¡¡∏,20210416,-226653,47906,187007
93,A215000,∞Ò«¡¡∏,20210415,-234728,43045,199963
94,A215000,∞Ò«¡¡∏,20210414,-234947,39633,203569
95,A215000,∞Ò«¡¡∏,20210413,-231524,34412,205405
96,A215000,∞Ò«¡¡∏,20210412,-236014,33822,208274
97,A215000,∞Ò«¡¡∏,20210409,-238255,35038,209368
98,A215000,∞Ò«¡¡∏,20210408,-228522,30925,202409
99,A215000,∞Ò«¡¡∏,20210407,-231143,19768,210398
100,A215000,∞Ò«¡¡∏,20210406,-234396,16418,214144
101,A215000,∞Ò«¡¡∏,20210405,-238970,17157,213808
102,A215000,∞Ò«¡¡∏,20210402,-230607,17084,206946
103,A215000,∞Ò«¡¡∏,20210401,-246419,35020,205266
104,A215000,∞Ò«¡¡∏,20210331,-227925,31080,191635
105,A215000,∞Ò«¡¡∏,20210330,-220379,29587,188017
106,A215000,∞Ò«¡¡∏,20210329,-217964,33274,184040
107,A215000,∞Ò«¡¡∏,20210326,-213847,41017,173057
108,A215000,∞Ò«¡¡∏,20210325,-211187,40288,170963
109,A215000,∞Ò«¡¡∏,20210324,-209316,55955,155617
110,A215000,∞Ò«¡¡∏,20210323,-216416,75793,142307
111,A215000,∞Ò«¡¡∏,20210322,-203680,82185,123760
112,A215000,∞Ò«¡¡∏,20210319,-206682,72334,140783
113,A215000,∞Ò«¡¡∏,20210318,-150790,52111,117621
114,A215000,∞Ò«¡¡∏,20210317,-149658,56459,106410
115,A215000,∞Ò«¡¡∏,20210316,-147261,63239,98964
116,A215000,∞Ò«¡¡∏,20210315,-122367,52364,78413
117,A215000,∞Ò«¡¡∏,20210312,-120885,49048,53870
118,A215000,∞Ò«¡¡∏,20210311,-74050,36863,2799
