,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
34,A008490,º≠»Ô,20210709,99351,-45536,-107235
35,A008490,º≠»Ô,20210708,75815,-45121,-79311
36,A008490,º≠»Ô,20210707,67906,-43814,-71720
37,A008490,º≠»Ô,20210706,62240,-45676,-64098
38,A008490,º≠»Ô,20210705,55890,-49231,-54961
39,A008490,º≠»Ô,20210702,48205,-51517,-46081
40,A008490,º≠»Ô,20210701,41531,-51245,-39646
41,A008490,º≠»Ô,20210630,32721,-53361,-26092
42,A008490,º≠»Ô,20210629,35231,-52863,-26039
43,A008490,º≠»Ô,20210628,35565,-52894,-26150
44,A008490,º≠»Ô,20210625,32139,-57589,-15954
45,A008490,º≠»Ô,20210624,21383,-60253,-2437
46,A008490,º≠»Ô,20210623,11117,-59972,13570
47,A008490,º≠»Ô,20210622,7886,-59360,16113
48,A008490,º≠»Ô,20210621,1004,-52966,16758
49,A008490,º≠»Ô,20210618,-639,-49761,16145
50,A008490,º≠»Ô,20210617,1667,-51431,15628
51,A008490,º≠»Ô,20210616,-307,-52247,18618
52,A008490,º≠»Ô,20210615,-752,-52298,19117
53,A008490,º≠»Ô,20210614,-1786,-52121,21917
54,A008490,º≠»Ô,20210611,-7958,-51448,27643
55,A008490,º≠»Ô,20210610,-5737,-48976,22958
56,A008490,º≠»Ô,20210609,9860,-46764,5149
57,A008490,º≠»Ô,20210608,7855,-48881,9252
58,A008490,º≠»Ô,20210607,1621,-44384,10812
59,A008490,º≠»Ô,20210604,-1167,-44363,13567
60,A008490,º≠»Ô,20210603,-4232,-44097,16351
61,A008490,º≠»Ô,20210602,-3383,-54070,24421
62,A008490,º≠»Ô,20210601,-18150,-51523,37097
63,A008490,º≠»Ô,20210531,-22060,-51011,40926
64,A008490,º≠»Ô,20210528,-22127,-51109,40694
65,A008490,º≠»Ô,20210527,-27675,-47786,44048
66,A008490,º≠»Ô,20210526,-23117,-51091,42983
67,A008490,º≠»Ô,20210525,-25044,-48634,44353
68,A008490,º≠»Ô,20210524,-15395,-55029,42051
69,A008490,º≠»Ô,20210521,-14913,-53601,40641
70,A008490,º≠»Ô,20210520,-1715,-59383,33400
71,A008490,º≠»Ô,20210518,3019,-61171,31038
72,A008490,º≠»Ô,20210517,-1760,-51362,26649
73,A008490,º≠»Ô,20210514,30755,-65621,7186
74,A008490,º≠»Ô,20210513,33469,-68911,9235
75,A008490,º≠»Ô,20210512,39382,-71148,6369
76,A008490,º≠»Ô,20210511,39450,-66947,4300
77,A008490,º≠»Ô,20210510,36813,-65077,6159
78,A008490,º≠»Ô,20210507,36389,-64648,6173
79,A008490,º≠»Ô,20210506,31881,-57682,7538
80,A008490,º≠»Ô,20210504,30555,-53605,5959
81,A008490,º≠»Ô,20210503,24614,-47856,10534
82,A008490,º≠»Ô,20210430,36307,-59821,10693
83,A008490,º≠»Ô,20210429,28365,-52487,11391
84,A008490,º≠»Ô,20210428,37050,-49521,-260
85,A008490,º≠»Ô,20210427,24606,-36824,574
86,A008490,º≠»Ô,20210426,39913,-40532,-11027
87,A008490,º≠»Ô,20210423,40102,-38037,-13678
88,A008490,º≠»Ô,20210422,49911,-37687,-21839
89,A008490,º≠»Ô,20210421,55536,-26244,-36735
90,A008490,º≠»Ô,20210420,60036,-33188,-33444
91,A008490,º≠»Ô,20210419,81032,-50403,-36638
92,A008490,º≠»Ô,20210416,63155,-44214,-25239
93,A008490,º≠»Ô,20210415,71221,-50990,-24541
94,A008490,º≠»Ô,20210414,68516,-49164,-23202
95,A008490,º≠»Ô,20210413,77867,-50128,-31342
96,A008490,º≠»Ô,20210412,76811,-52838,-30295
97,A008490,º≠»Ô,20210409,73220,-52413,-27744
98,A008490,º≠»Ô,20210408,70783,-51764,-25996
99,A008490,º≠»Ô,20210407,72739,-53756,-25728
100,A008490,º≠»Ô,20210406,65538,-51020,-20647
101,A008490,º≠»Ô,20210405,62931,-49377,-20916
102,A008490,º≠»Ô,20210402,63221,-50460,-18922
103,A008490,º≠»Ô,20210401,69814,-52014,-23760
104,A008490,º≠»Ô,20210331,59811,-48458,-17210
105,A008490,º≠»Ô,20210330,50808,-45269,-10854
106,A008490,º≠»Ô,20210329,45766,-44477,-4457
107,A008490,º≠»Ô,20210326,37532,-39236,566
108,A008490,º≠»Ô,20210325,31050,-34698,2490
109,A008490,º≠»Ô,20210324,26969,-31793,3682
110,A008490,º≠»Ô,20210323,27275,-28415,345
111,A008490,º≠»Ô,20210322,24835,-24553,-1066
112,A008490,º≠»Ô,20210319,23983,-23412,-1406
113,A008490,º≠»Ô,20210318,23241,-23615,-461
114,A008490,º≠»Ô,20210317,9883,-17348,6922
115,A008490,º≠»Ô,20210316,9494,-16859,6870
116,A008490,º≠»Ô,20210315,5351,-16708,11060
117,A008490,º≠»Ô,20210312,3660,-17746,13929
118,A008490,º≠»Ô,20210311,-783,-18516,19204
