,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,∞≥¿Œ º¯∏≈ºˆ,ø‹±π¿Œ º¯∏≈ºˆ,±‚∞¸ º¯∏≈ºˆ
74,A065660,æ»∆Æ∑Œ¡®,20210513,321415,-181211,-133115
75,A065660,æ»∆Æ∑Œ¡®,20210512,302512,-168943,-128923
76,A065660,æ»∆Æ∑Œ¡®,20210511,295800,-165688,-126098
77,A065660,æ»∆Æ∑Œ¡®,20210510,246614,-134371,-108399
78,A065660,æ»∆Æ∑Œ¡®,20210507,249867,-136175,-108663
79,A065660,æ»∆Æ∑Œ¡®,20210506,260691,-146487,-109175
80,A065660,æ»∆Æ∑Œ¡®,20210504,246593,-140218,-101321
81,A065660,æ»∆Æ∑Œ¡®,20210503,245941,-134710,-106175
82,A065660,æ»∆Æ∑Œ¡®,20210430,184114,-72900,-106485
83,A065660,æ»∆Æ∑Œ¡®,20210429,158233,-49671,-103070
84,A065660,æ»∆Æ∑Œ¡®,20210428,161271,-52992,-102508
85,A065660,æ»∆Æ∑Œ¡®,20210427,156772,-52021,-99491
86,A065660,æ»∆Æ∑Œ¡®,20210426,162439,-55919,-100848
87,A065660,æ»∆Æ∑Œ¡®,20210423,126546,-30520,-90640
88,A065660,æ»∆Æ∑Œ¡®,20210422,122721,-67128,-73792
89,A065660,æ»∆Æ∑Œ¡®,20210421,78639,-53117,-16491
90,A065660,æ»∆Æ∑Œ¡®,20210420,69011,-55322,-2786
91,A065660,æ»∆Æ∑Œ¡®,20210419,72178,-70042,8714
92,A065660,æ»∆Æ∑Œ¡®,20210416,58199,-62195,15454
93,A065660,æ»∆Æ∑Œ¡®,20210415,52000,-55782,13848
94,A065660,æ»∆Æ∑Œ¡®,20210414,28784,-59379,18652
95,A065660,æ»∆Æ∑Œ¡®,20210413,56473,-44524,-20518
96,A065660,æ»∆Æ∑Œ¡®,20210412,52136,-9216,-32920
97,A065660,æ»∆Æ∑Œ¡®,20210409,42954,-3658,-29955
98,A065660,æ»∆Æ∑Œ¡®,20210408,79402,-41133,-27770
99,A065660,æ»∆Æ∑Œ¡®,20210407,78296,-37116,-29575
100,A065660,æ»∆Æ∑Œ¡®,20210406,74868,-33464,-29753
101,A065660,æ»∆Æ∑Œ¡®,20210405,59876,-21117,-29100
102,A065660,æ»∆Æ∑Œ¡®,20210402,47258,-6253,-31139
103,A065660,æ»∆Æ∑Œ¡®,20210401,53798,-9125,-35057
104,A065660,æ»∆Æ∑Œ¡®,20210331,58890,-12085,-37174
105,A065660,æ»∆Æ∑Œ¡®,20210330,46688,-1587,-35092
106,A065660,æ»∆Æ∑Œ¡®,20210329,51922,-5401,-36424
107,A065660,æ»∆Æ∑Œ¡®,20210326,39256,-483,-28684
108,A065660,æ»∆Æ∑Œ¡®,20210325,35629,421,-26961
109,A065660,æ»∆Æ∑Œ¡®,20210324,36299,-1277,-25988
110,A065660,æ»∆Æ∑Œ¡®,20210323,35443,394,-26777
111,A065660,æ»∆Æ∑Œ¡®,20210322,21203,-5978,-5855
112,A065660,æ»∆Æ∑Œ¡®,20210319,17586,-684,-7806
113,A065660,æ»∆Æ∑Œ¡®,20210318,-1352,14145,-4636
114,A065660,æ»∆Æ∑Œ¡®,20210317,-509,14841,-6174
115,A065660,æ»∆Æ∑Œ¡®,20210316,-5256,15515,-3112
116,A065660,æ»∆Æ∑Œ¡®,20210315,6475,6611,-5408
117,A065660,æ»∆Æ∑Œ¡®,20210312,2708,5810,-3990
118,A065660,æ»∆Æ∑Œ¡®,20210311,5726,3822,-2789
